latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
50.9866,5.79478,301.72,0.37,0.58,2025-11-03,49,N,VIIRS,n,2.0NRT,278.29,0.43,N
51.16581,3.81362,313.65,0.46,0.63,2025-11-03,49,N,VIIRS,n,2.0NRT,278.2,2.96,N
51.16591,3.80685,299.03,0.46,0.63,2025-11-03,49,N,VIIRS,n,2.0NRT,278.32,2.96,N
51.16853,3.8091,312.1,0.46,0.63,2025-11-03,49,N,VIIRS,n,2.0NRT,278.81,1.81,N
51.16861,3.80226,304.97,0.46,0.63,2025-11-03,49,N,VIIRS,n,2.0NRT,280.51,1.81,N
51.17175,3.81388,301.57,0.46,0.63,2025-11-03,49,N,VIIRS,n,2.0NRT,278.04,2.96,N
51.17186,3.80712,367,0.46,0.63,2025-11-03,49,N,VIIRS,h,2.0NRT,284.61,2.96,N
51.17197,3.80024,298.14,0.46,0.63,2025-11-03,49,N,VIIRS,n,2.0NRT,280.48,5.97,N
51.17448,3.80937,351.61,0.46,0.63,2025-11-03,49,N,VIIRS,n,2.0NRT,282.32,3.83,N
51.17456,3.80255,325.08,0.46,0.63,2025-11-03,49,N,VIIRS,n,2.0NRT,280.05,3.83,N
51.17781,3.80726,297.21,0.46,0.63,2025-11-03,49,N,VIIRS,n,2.0NRT,279.56,1.16,N
51.18044,3.80959,303.08,0.46,0.63,2025-11-03,49,N,VIIRS,n,2.0NRT,279.43,3.83,N
51.18365,3.81435,297.1,0.46,0.63,2025-11-03,49,N,VIIRS,n,2.0NRT,279.01,1.16,N
51.29696,7.01115,306.81,0.33,0.55,2025-11-03,49,N,VIIRS,n,2.0NRT,279.01,1.01,N
51.29786,7.00739,305.26,0.33,0.55,2025-11-03,49,N,VIIRS,n,2.0NRT,279.14,1.38,N
51.36158,6.71099,295.86,0.34,0.56,2025-11-03,49,N,VIIRS,n,2.0NRT,277.04,0.69,N
51.36178,6.70591,307.1,0.34,0.56,2025-11-03,49,N,VIIRS,n,2.0NRT,277.63,2.03,N
51.36684,6.71151,310.48,0.34,0.56,2025-11-03,49,N,VIIRS,n,2.0NRT,280.37,3.27,N
51.36704,6.70641,367,0.34,0.56,2025-11-03,49,N,VIIRS,h,2.0NRT,285.91,5.79,N
51.36723,6.70131,319.84,0.34,0.56,2025-11-03,49,N,VIIRS,n,2.0NRT,282.07,5.79,N
51.42809,6.73775,295.89,0.34,0.56,2025-11-03,49,N,VIIRS,n,2.0NRT,278.89,0.4,N
51.46488,6.7416,310.78,0.34,0.56,2025-11-03,49,N,VIIRS,n,2.0NRT,278.35,1.08,N
51.48162,6.71772,311.52,0.34,0.56,2025-11-03,49,N,VIIRS,n,2.0NRT,279.62,1.6,N
51.48201,6.70756,313.58,0.34,0.56,2025-11-03,49,N,VIIRS,n,2.0NRT,278.55,1.84,N
51.48727,6.70811,327.92,0.34,0.56,2025-11-03,49,N,VIIRS,n,2.0NRT,282.19,1.84,N
51.49155,6.73409,326.53,0.34,0.56,2025-11-03,49,N,VIIRS,n,2.0NRT,279.82,2.77,N
51.49661,6.73974,308.17,0.34,0.56,2025-11-03,49,N,VIIRS,n,2.0NRT,280.5,2.24,N
51.50153,6.72603,319.16,0.34,0.56,2025-11-03,49,N,VIIRS,n,2.0NRT,284.68,1.65,N
51.50248,6.7248,313.7,0.34,0.56,2025-11-03,49,N,VIIRS,n,2.0NRT,284.23,1.53,N
51.89069,29.34211,307.75,0.39,0.44,2025-11-03,49,N,VIIRS,n,2.0NRT,267.95,1.14,N
51.89451,29.34447,304.81,0.39,0.44,2025-11-03,49,N,VIIRS,n,2.0NRT,272.05,1.14,N
52.20674,8.04889,305.52,0.61,0.53,2025-11-03,49,N,VIIRS,n,2.0NRT,278.17,1.22,N
52.46719,7.31992,320.84,0.33,0.55,2025-11-03,49,N,VIIRS,n,2.0NRT,278.72,1.34,N
52.46738,7.31488,295.28,0.33,0.55,2025-11-03,49,N,VIIRS,n,2.0NRT,278.48,1.39,N
52.60309,29.78207,299.49,0.39,0.44,2025-11-03,49,N,VIIRS,n,2.0NRT,277,0.71,N
52.84824,29.98878,323.11,0.39,0.44,2025-11-03,49,N,VIIRS,n,2.0NRT,278.33,1.62,N
53.13193,8.67435,297.6,0.58,0.52,2025-11-03,49,N,VIIRS,n,2.0NRT,273.33,1.32,N
57.16355,2.2854,301.08,0.54,0.68,2025-11-03,49,N,VIIRS,n,2.0NRT,279.46,2.2,N
39.48393,30.03989,297.73,0.46,0.63,2025-11-03,52,N,VIIRS,n,2.0NRT,269.98,0.6,N
41.176,32.62936,295.92,0.55,0.68,2025-11-03,52,N,VIIRS,n,2.0NRT,273.43,1.85,N
41.25319,31.41141,333.17,0.48,0.64,2025-11-03,52,N,VIIRS,n,2.0NRT,278.36,3.08,N
41.25463,31.41615,310.76,0.48,0.64,2025-11-03,52,N,VIIRS,n,2.0NRT,278.89,3.32,N
41.25627,31.41075,338.97,0.47,0.64,2025-11-03,52,N,VIIRS,n,2.0NRT,280.13,5.72,N
41.25868,31.41479,330.35,0.48,0.64,2025-11-03,52,N,VIIRS,n,2.0NRT,279.66,3.97,N
41.26266,31.42324,298.88,0.48,0.64,2025-11-03,52,N,VIIRS,n,2.0NRT,281.55,1.67,N
41.2642,31.42754,296.48,0.48,0.64,2025-11-03,52,N,VIIRS,n,2.0NRT,283.25,0.98,N
41.26585,31.42213,298.66,0.48,0.64,2025-11-03,52,N,VIIRS,n,2.0NRT,283.36,0.98,N
43.44045,4.88209,295.66,0.36,0.58,2025-11-03,52,N,VIIRS,n,2.0NRT,281.49,0.55,N
43.44068,4.87746,309.23,0.37,0.58,2025-11-03,52,N,VIIRS,n,2.0NRT,281.83,1.07,N
43.4427,4.87931,324.86,0.37,0.58,2025-11-03,52,N,VIIRS,n,2.0NRT,281.16,0.91,N
44.08043,22.10555,302.14,0.47,0.39,2025-11-03,52,N,VIIRS,n,2.0NRT,281.2,0.98,N
44.33604,19.05383,296.62,0.39,0.36,2025-11-03,52,N,VIIRS,n,2.0NRT,279.57,0.4,N
44.52647,18.52794,296.79,0.39,0.36,2025-11-03,52,N,VIIRS,n,2.0NRT,281.64,0.6,N
44.77563,33.86134,300.84,0.48,0.65,2025-11-03,52,N,VIIRS,n,2.0NRT,276.03,1.12,N
45.14268,9.94242,318.66,0.43,0.46,2025-11-03,52,N,VIIRS,n,2.0NRT,281.77,3.58,N
45.14692,9.9432,337.95,0.43,0.46,2025-11-03,52,N,VIIRS,n,2.0NRT,288.08,3.58,N
45.25586,31.67937,295.18,0.37,0.58,2025-11-03,52,N,VIIRS,n,2.0NRT,280.97,2.17,N
45.25718,31.67483,334.41,0.37,0.58,2025-11-03,52,N,VIIRS,n,2.0NRT,285.4,2.17,N
45.25849,31.67029,318.9,0.37,0.58,2025-11-03,52,N,VIIRS,n,2.0NRT,285.07,4.21,N
45.35625,30.9032,337.26,0.34,0.56,2025-11-03,52,N,VIIRS,n,2.0NRT,283.99,1.71,N
45.42798,11.00165,312.7,0.39,0.44,2025-11-03,52,N,VIIRS,n,2.0NRT,282.82,0.75,N
45.42879,11.00081,308.25,0.39,0.44,2025-11-03,52,N,VIIRS,n,2.0NRT,282.78,1.26,N
45.45931,10.45636,331.27,0.41,0.45,2025-11-03,52,N,VIIRS,n,2.0NRT,283.06,3.23,N
45.78191,8.68429,296.56,0.5,0.49,2025-11-03,52,N,VIIRS,n,2.0NRT,280.99,0.89,N
48.88421,6.05289,302.47,0.35,0.57,2025-11-03,52,N,VIIRS,n,2.0NRT,275.18,0.46,N
49.46506,6.004,295.44,0.36,0.57,2025-11-03,52,N,VIIRS,n,2.0NRT,277.68,0.67,N
36.91677,14.49156,297.29,0.39,0.36,2025-11-03,54,N,VIIRS,n,2.0NRT,285.22,0.24,N
38.37381,24.06073,300.06,0.49,0.48,2025-11-03,54,N,VIIRS,n,2.0NRT,285.31,0.87,N
38.45717,27.26225,299.61,0.35,0.57,2025-11-03,54,N,VIIRS,n,2.0NRT,285.55,0.64,N
38.74483,26.93173,297.46,0.33,0.56,2025-11-03,54,N,VIIRS,n,2.0NRT,284.77,1.2,N
38.74977,26.93382,297.36,0.33,0.56,2025-11-03,54,N,VIIRS,n,2.0NRT,284.44,0.87,N
38.75469,26.936,312.46,0.33,0.56,2025-11-03,54,N,VIIRS,n,2.0NRT,284.92,0.87,N
38.7937,15.21369,303.62,0.39,0.36,2025-11-03,54,N,VIIRS,n,2.0NRT,272.29,2.3,N
38.79438,15.20921,328.59,0.39,0.36,2025-11-03,54,N,VIIRS,n,2.0NRT,275.78,2.3,N
39.86569,26.24365,302.82,0.58,0.52,2025-11-03,54,N,VIIRS,n,2.0NRT,284.43,1.86,N
39.86639,26.24448,302.26,0.58,0.52,2025-11-03,54,N,VIIRS,n,2.0NRT,284.57,1.46,N
40.51697,17.20761,297.96,0.39,0.36,2025-11-03,54,N,VIIRS,n,2.0NRT,283.49,0.24,N
40.51929,17.20552,298.83,0.39,0.36,2025-11-03,54,N,VIIRS,n,2.0NRT,285,0.58,N
41.07216,16.89257,297.26,0.38,0.36,2025-11-03,54,N,VIIRS,n,2.0NRT,255.69,0.46,N
41.07545,16.8935,298.72,0.38,0.36,2025-11-03,54,N,VIIRS,n,2.0NRT,270.99,0.38,N
41.6403,-0.75705,311,0.69,0.74,2025-11-03,54,N,VIIRS,n,2.0NRT,262.78,1.5,N
33.06849,3.33125,298.58,0.36,0.57,2025-11-03,56,N,VIIRS,n,2.0NRT,283.99,0.6,N
33.12337,3.31704,300.01,0.36,0.57,2025-11-03,56,N,VIIRS,n,2.0NRT,283.93,0.67,N
33.12366,3.31309,298.92,0.36,0.57,2025-11-03,56,N,VIIRS,n,2.0NRT,284.2,0.57,N
33.12584,3.31892,313.01,0.36,0.57,2025-11-03,56,N,VIIRS,n,2.0NRT,285.01,0.73,N
33.1261,3.31495,304.25,0.36,0.57,2025-11-03,56,N,VIIRS,n,2.0NRT,284.26,0.73,N
33.12843,3.3215,297.63,0.36,0.57,2025-11-03,56,N,VIIRS,n,2.0NRT,285.76,0.73,N
33.12872,3.31752,308.33,0.36,0.57,2025-11-03,56,N,VIIRS,n,2.0NRT,284.47,0.73,N
33.12902,3.31355,301.39,0.36,0.57,2025-11-03,56,N,VIIRS,n,2.0NRT,283.72,0.81,N
33.13146,3.31547,299.87,0.36,0.57,2025-11-03,56,N,VIIRS,n,2.0NRT,284.3,0.73,N
33.13591,3.36574,301.64,0.36,0.57,2025-11-03,56,N,VIIRS,n,2.0NRT,284.57,0.46,N
33.85869,12.05713,318.15,0.41,0.37,2025-11-03,56,N,VIIRS,n,2.0NRT,290.18,1.51,N
33.8621,12.05781,327.86,0.41,0.37,2025-11-03,56,N,VIIRS,n,2.0NRT,291.31,1.51,N
33.89252,12.60351,327.21,0.4,0.37,2025-11-03,56,N,VIIRS,n,2.0NRT,285.27,1.36,N
33.91954,12.6798,307.05,0.4,0.37,2025-11-03,56,N,VIIRS,n,2.0NRT,287.8,0.9,N
33.92289,12.6805,312.64,0.4,0.37,2025-11-03,56,N,VIIRS,n,2.0NRT,287.57,0.9,N
34.43615,2.05721,300.25,0.44,0.62,2025-11-03,56,N,VIIRS,n,2.0NRT,281.06,1.28,N
34.57016,7.24334,297.96,0.45,0.47,2025-11-03,56,N,VIIRS,n,2.0NRT,285.62,0.29,N
34.98182,5.71413,307.91,0.55,0.51,2025-11-03,56,N,VIIRS,n,2.0NRT,287.82,1.83,N
35.34784,5.76284,306.19,0.55,0.51,2025-11-03,56,N,VIIRS,n,2.0NRT,269.85,1.21,N
35.7092,4.47557,304.21,0.33,0.55,2025-11-03,56,N,VIIRS,n,2.0NRT,284.71,0.7,N
35.7762,9.88958,300.33,0.51,0.41,2025-11-03,56,N,VIIRS,n,2.0NRT,288.32,1.12,N
35.82406,-0.32769,295.79,0.61,0.71,2025-11-03,56,N,VIIRS,n,2.0NRT,285.67,0.6,N
35.82707,-0.33006,300.91,0.61,0.71,2025-11-03,56,N,VIIRS,n,2.0NRT,286.28,0.75,N
35.87857,4.44767,306.34,0.33,0.55,2025-11-03,56,N,VIIRS,n,2.0NRT,283.39,0.86,N
36.15879,10.28251,298.75,0.49,0.41,2025-11-03,56,N,VIIRS,n,2.0NRT,287.89,1.39,N
36.59849,2.87531,295.13,0.41,0.61,2025-11-03,56,N,VIIRS,n,2.0NRT,282.41,0.44,N
36.74601,6.25582,306.93,0.54,0.5,2025-11-03,56,N,VIIRS,n,2.0NRT,259.2,2.58,N
53.13251,8.6771,325.17,0.54,0.51,2025-11-03,230,N,VIIRS,n,2.0NRT,277.22,4.48,N
53.1345,8.67888,328.91,0.54,0.51,2025-11-03,230,N,VIIRS,n,2.0NRT,277.56,2.93,N
53.13472,8.68781,296.62,0.54,0.51,2025-11-03,230,N,VIIRS,n,2.0NRT,275.79,1.59,N
53.13674,8.68966,303.36,0.54,0.51,2025-11-03,230,N,VIIRS,n,2.0NRT,276.34,2.93,N
53.13681,8.68036,295.82,0.54,0.51,2025-11-03,230,N,VIIRS,n,2.0NRT,276.17,1.83,N
53.13889,8.67297,310.58,0.54,0.51,2025-11-03,230,N,VIIRS,n,2.0NRT,277.28,1.83,N
53.14085,8.67473,314.08,0.54,0.51,2025-11-03,230,N,VIIRS,n,2.0NRT,278.2,3.5,N
57.06093,9.97684,302.46,0.45,0.47,2025-11-03,230,N,VIIRS,n,2.0NRT,273.05,1.36,N
57.16173,2.29303,322.21,0.42,0.37,2025-11-03,230,N,VIIRS,n,2.0NRT,282.68,1.76,N
45.14271,9.94232,313.82,0.54,0.68,2025-11-03,232,N,VIIRS,n,2.0NRT,280.65,1.68,N
45.14592,9.94221,325.97,0.54,0.68,2025-11-03,232,N,VIIRS,n,2.0NRT,283.82,3,N
45.14851,9.94609,306.69,0.54,0.68,2025-11-03,232,N,VIIRS,n,2.0NRT,283.26,1.68,N
45.45935,10.45804,297.81,0.56,0.69,2025-11-03,232,N,VIIRS,n,2.0NRT,281.78,1.19,N
45.46152,10.45756,301.23,0.56,0.69,2025-11-03,232,N,VIIRS,n,2.0NRT,281.88,0.94,N
45.68184,9.46278,296.44,0.5,0.66,2025-11-03,232,N,VIIRS,n,2.0NRT,281.52,0.82,N
49.35724,6.7487,309.49,0.59,0.53,2025-11-03,232,N,VIIRS,n,2.0NRT,279.15,2.95,N
49.36006,6.74787,302.65,0.59,0.53,2025-11-03,232,N,VIIRS,n,2.0NRT,277.74,1.56,N
49.37534,5.56655,329.4,0.53,0.5,2025-11-03,232,N,VIIRS,n,2.0NRT,275.38,4.95,N
49.47549,0.53714,302.75,0.5,0.41,2025-11-03,232,N,VIIRS,n,2.0NRT,279.27,1.26,N
50.33827,3.49123,299.44,0.41,0.45,2025-11-03,232,N,VIIRS,n,2.0NRT,278.66,0.67,N
50.98808,5.79671,303,0.48,0.48,2025-11-03,232,N,VIIRS,n,2.0NRT,277.51,0.87,N
51.03227,2.29038,301.25,0.54,0.42,2025-11-03,232,N,VIIRS,n,2.0NRT,277.48,1.11,N
51.03392,2.28302,300.08,0.54,0.42,2025-11-03,232,N,VIIRS,n,2.0NRT,277.72,1.76,N
51.03762,2.28514,296.16,0.54,0.42,2025-11-03,232,N,VIIRS,n,2.0NRT,278.14,1.04,N
51.04337,2.29671,299.21,0.54,0.42,2025-11-03,232,N,VIIRS,n,2.0NRT,281.46,2.07,N
51.04583,2.32303,327.73,0.54,0.42,2025-11-03,232,N,VIIRS,n,2.0NRT,280.61,5.6,N
51.16498,3.81037,312.31,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,278.23,2.13,N
51.16628,3.80486,318.62,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,279.33,2.13,N
51.16767,3.81242,338.32,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,281.06,4.24,N
51.16886,3.81273,337.07,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,281.24,2.13,N
51.169,3.80692,324.91,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,281.49,2.21,N
51.17017,3.80722,325.48,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,281.83,2.13,N
51.17033,3.80144,304.67,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,281.71,2.21,N
51.17146,3.80172,319.22,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,281.6,2.7,N
51.17287,3.80928,350.33,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,284.57,6.16,N
51.1742,3.8038,333.49,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,281.09,6.16,N
51.18063,3.81399,298.13,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,279.92,1.11,N
51.18195,3.80853,296.35,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,278.89,1.11,N
51.2574,4.33804,297.01,0.42,0.45,2025-11-03,232,N,VIIRS,n,2.0NRT,282.15,0.77,N
51.29775,7.0123,301.29,0.53,0.5,2025-11-03,232,N,VIIRS,n,2.0NRT,278.89,1.34,N
51.36445,6.7101,305.33,0.51,0.5,2025-11-03,232,N,VIIRS,n,2.0NRT,279.77,7.85,N
51.36631,6.70321,337.85,0.51,0.49,2025-11-03,232,N,VIIRS,n,2.0NRT,282.97,7.85,N
51.37056,6.70614,297.29,0.51,0.49,2025-11-03,232,N,VIIRS,n,2.0NRT,280.07,1.8,N
51.48133,6.72349,310.62,0.51,0.49,2025-11-03,232,N,VIIRS,n,2.0NRT,277.9,2.83,N
51.48265,6.69991,305.02,0.51,0.49,2025-11-03,232,N,VIIRS,n,2.0NRT,277.8,1.1,N
51.4832,6.71657,333.29,0.51,0.49,2025-11-03,232,N,VIIRS,n,2.0NRT,278.92,3.45,N
51.48505,6.70966,307.69,0.51,0.49,2025-11-03,232,N,VIIRS,n,2.0NRT,279.66,3.45,N
51.4869,6.70281,322.05,0.51,0.49,2025-11-03,232,N,VIIRS,n,2.0NRT,279.61,2.5,N
51.49222,6.7391,301.7,0.51,0.49,2025-11-03,232,N,VIIRS,n,2.0NRT,279.36,1.55,N
51.49647,6.74201,321.84,0.51,0.49,2025-11-03,232,N,VIIRS,n,2.0NRT,280.82,2.94,N
52.20875,8.04075,304.65,0.54,0.51,2025-11-03,232,N,VIIRS,n,2.0NRT,277.75,2.87,N
52.46588,7.31788,301.2,0.5,0.49,2025-11-03,232,N,VIIRS,n,2.0NRT,278.43,1.04,N
52.46625,7.31839,301.46,0.5,0.49,2025-11-03,232,N,VIIRS,n,2.0NRT,278.75,1.17,N
52.47326,4.61103,295.23,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,280.6,0.89,N
52.48253,4.59115,337.8,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,281.12,4.72,N
52.48387,4.58562,335.79,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,280.08,3.74,N
52.49134,4.60979,323.33,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,276.87,2.77,N
52.49519,4.61229,327.79,0.4,0.44,2025-11-03,232,N,VIIRS,n,2.0NRT,279.46,2.77,N
40.24505,-3.47434,320,0.53,0.42,2025-11-03,234,N,VIIRS,n,2.0NRT,281.77,3.15,N
40.28894,-8.42209,299.14,0.39,0.36,2025-11-03,234,N,VIIRS,n,2.0NRT,282.06,0.55,N
41.40791,1.99732,295.81,0.6,0.53,2025-11-03,234,N,VIIRS,n,2.0NRT,282.47,0.62,N
41.63905,-0.75493,337.82,0.44,0.46,2025-11-03,234,N,VIIRS,n,2.0NRT,272.72,5.21,N
41.64318,-0.7533,316.03,0.44,0.46,2025-11-03,234,N,VIIRS,n,2.0NRT,270.63,1.66,N
42.5527,-6.77026,298.06,0.39,0.37,2025-11-03,234,N,VIIRS,n,2.0NRT,279.01,0.65,N
43.34536,-8.4369,322.56,0.38,0.36,2025-11-03,234,N,VIIRS,n,2.0NRT,282.57,1.91,N
43.34865,-8.43595,301.35,0.38,0.36,2025-11-03,234,N,VIIRS,n,2.0NRT,281.02,0.85,N
43.4116,-3.84124,300.69,0.46,0.39,2025-11-03,234,N,VIIRS,n,2.0NRT,281.75,0.67,N
43.44,4.88146,311.25,0.36,0.58,2025-11-03,234,N,VIIRS,n,2.0NRT,282.12,0.84,N
43.44407,-3.84568,300.24,0.45,0.39,2025-11-03,234,N,VIIRS,n,2.0NRT,281.99,0.47,N
43.44502,4.88417,313.63,0.36,0.58,2025-11-03,234,N,VIIRS,n,2.0NRT,280.66,0.84,N
43.52503,-5.72542,300.4,0.4,0.37,2025-11-03,234,N,VIIRS,n,2.0NRT,281.05,0.68,N
43.52591,-5.73037,315.15,0.4,0.37,2025-11-03,234,N,VIIRS,n,2.0NRT,283.5,1.5,N
43.52925,-5.72922,313.03,0.4,0.37,2025-11-03,234,N,VIIRS,n,2.0NRT,283.24,1.5,N
43.56022,-5.72401,298.39,0.4,0.37,2025-11-03,234,N,VIIRS,n,2.0NRT,281.98,0.51,N
33.12294,3.31732,300.46,0.58,0.7,2025-11-03,236,N,VIIRS,n,2.0NRT,281.33,0.93,N
33.12356,3.31661,302.47,0.58,0.7,2025-11-03,236,N,VIIRS,n,2.0NRT,281.74,1.19,N
33.12909,3.31996,313.08,0.58,0.7,2025-11-03,236,N,VIIRS,n,2.0NRT,281.76,1.91,N
33.12971,3.31922,309.1,0.58,0.7,2025-11-03,236,N,VIIRS,n,2.0NRT,281.45,1.93,N
34.59824,-2.34941,295.81,0.52,0.5,2025-11-03,236,N,VIIRS,n,2.0NRT,283.41,0.81,N
34.98155,5.71771,299.11,0.69,0.74,2025-11-03,236,N,VIIRS,n,2.0NRT,286.67,1.72,N
34.9826,5.71654,301.71,0.69,0.74,2025-11-03,236,N,VIIRS,n,2.0NRT,286.77,1.11,N
35.35107,5.75788,300.15,0.68,0.74,2025-11-03,236,N,VIIRS,n,2.0NRT,281.22,1.91,N
35.71008,4.47573,296.21,0.57,0.69,2025-11-03,236,N,VIIRS,n,2.0NRT,283.94,0.64,N
35.81355,-0.26616,297.57,0.32,0.54,2025-11-03,236,N,VIIRS,n,2.0NRT,283.63,1.36,N
35.88122,4.44504,307.03,0.56,0.69,2025-11-03,236,N,VIIRS,n,2.0NRT,285.04,1.93,N
36.12453,1.24074,295.26,0.38,0.58,2025-11-03,236,N,VIIRS,n,2.0NRT,284.35,0.23,N
36.12971,1.24292,314.13,0.38,0.58,2025-11-03,236,N,VIIRS,n,2.0NRT,287.31,1.51,N
36.3346,5.48257,295.87,0.62,0.71,2025-11-03,236,N,VIIRS,n,2.0NRT,280.61,1.11,N
36.59628,2.87743,296.5,0.44,0.63,2025-11-03,236,N,VIIRS,n,2.0NRT,283.39,0.42,N
37.35947,-5.86494,300.7,0.47,0.4,2025-11-03,236,N,VIIRS,n,2.0NRT,286.47,0.71,N
37.95269,-8.79932,305.05,0.39,0.36,2025-11-03,236,N,VIIRS,n,2.0NRT,283.35,0.85,N
38.37681,-0.54156,298.67,0.53,0.5,2025-11-03,236,N,VIIRS,n,2.0NRT,284.5,1.55,N
38.44503,-7.62232,304.84,0.41,0.37,2025-11-03,236,N,VIIRS,n,2.0NRT,278.71,0.38,N
38.62856,-9.07702,304.46,0.39,0.36,2025-11-03,236,N,VIIRS,n,2.0NRT,284.44,0.61,N
38.89313,-6.47507,330.77,0.43,0.38,2025-11-03,236,N,VIIRS,n,2.0NRT,282.32,3.79,N
38.92052,-9.00983,321.41,0.39,0.36,2025-11-03,236,N,VIIRS,n,2.0NRT,289.04,1.86,N
39.68655,-8.90699,303.62,0.38,0.36,2025-11-03,236,N,VIIRS,n,2.0NRT,284.47,1.06,N
33.05726,-7.53555,297.32,0.47,0.39,2025-11-03,238,N,VIIRS,n,2.0NRT,284.7,0.47,N
33.43483,-7.53533,297.05,0.46,0.39,2025-11-03,238,N,VIIRS,n,2.0NRT,285.63,0.48,N
64.35706,-21.78872,300.77,0.38,0.36,2025-11-03,410,N,VIIRS,n,2.0NRT,274.95,1.01,N
39.96479,44.49576,325.83,0.62,0.72,2025-11-03,854,N,VIIRS,n,2.0NRT,290.16,5.11,D
39.96705,44.50285,328.33,0.62,0.72,2025-11-03,854,N,VIIRS,n,2.0NRT,290.41,5.11,D
43.19432,44.02813,331.83,0.52,0.67,2025-11-03,856,N,VIIRS,n,2.0NRT,288.28,4.3,D
43.20017,44.02499,334.28,0.52,0.67,2025-11-03,856,N,VIIRS,n,2.0NRT,287.2,4.3,D
44.35876,44.5203,327.1,0.46,0.63,2025-11-03,856,N,VIIRS,n,2.0NRT,284.63,3.34,D
44.36116,44.52183,326.4,0.46,0.63,2025-11-03,856,N,VIIRS,n,2.0NRT,285.44,3.79,D
45.02085,38.54263,328.7,0.78,0.78,2025-11-03,856,N,VIIRS,n,2.0NRT,285.6,3.51,D
45.55385,38.02808,340.61,0.79,0.78,2025-11-03,856,N,VIIRS,n,2.0NRT,286.29,6.18,D
45.55413,38.02333,335.84,0.79,0.78,2025-11-03,856,N,VIIRS,n,2.0NRT,285.37,6.89,D
45.5725,38.46235,328.66,0.76,0.77,2025-11-03,856,N,VIIRS,n,2.0NRT,286.16,5.23,D
45.57494,38.46089,329.12,0.76,0.77,2025-11-03,856,N,VIIRS,n,2.0NRT,286.13,3.69,D
45.57844,37.93235,342.7,0.79,0.78,2025-11-03,856,N,VIIRS,n,2.0NRT,285.3,7.94,D
45.63181,37.89328,329.38,0.79,0.78,2025-11-03,856,N,VIIRS,n,2.0NRT,284.97,5.99,D
47.44611,41.7757,336.4,0.48,0.65,2025-11-03,856,N,VIIRS,n,2.0NRT,281.25,6.52,D
47.44713,41.77222,334.99,0.48,0.65,2025-11-03,856,N,VIIRS,n,2.0NRT,281.42,2.89,D
56.88728,43.86366,336.67,0.4,0.44,2025-11-03,858,N,VIIRS,n,2.0NRT,273.01,6.55,D
33.15707,44.78558,336.41,0.42,0.45,2025-11-03,1032,N,VIIRS,n,2.0NRT,307.89,8.3,D
33.15752,44.79014,342.41,0.42,0.45,2025-11-03,1032,N,VIIRS,n,2.0NRT,306.33,9.45,D
33.20935,44.71366,341.81,0.42,0.45,2025-11-03,1032,N,VIIRS,n,2.0NRT,305.52,4.08,D
33.21917,44.76762,342.74,0.42,0.45,2025-11-03,1032,N,VIIRS,n,2.0NRT,308.35,3.5,D
33.22337,44.76704,337.75,0.42,0.45,2025-11-03,1032,N,VIIRS,n,2.0NRT,303.42,3.5,D
33.32206,44.57074,339.42,0.41,0.45,2025-11-03,1032,N,VIIRS,n,2.0NRT,304.76,3.14,D
33.32354,44.57167,345.45,0.41,0.45,2025-11-03,1032,N,VIIRS,n,2.0NRT,306.59,4.59,D
33.36894,44.73038,343.95,0.42,0.45,2025-11-03,1032,N,VIIRS,n,2.0NRT,307.21,3.51,D
33.45607,35.31424,335.35,0.43,0.38,2025-11-03,1032,N,VIIRS,n,2.0NRT,300.51,3.46,D
33.52567,44.55746,342.36,0.41,0.45,2025-11-03,1032,N,VIIRS,n,2.0NRT,306.11,4.49,D
33.80053,44.24314,340.06,0.4,0.44,2025-11-03,1032,N,VIIRS,n,2.0NRT,300.26,7.15,D
33.83935,44.03172,341.12,0.39,0.44,2025-11-03,1032,N,VIIRS,n,2.0NRT,307.54,1.97,D
33.86192,44.01104,335.62,0.39,0.44,2025-11-03,1032,N,VIIRS,n,2.0NRT,307.11,1.49,D
33.90225,44.15803,338.23,0.4,0.44,2025-11-03,1032,N,VIIRS,n,2.0NRT,307.17,3.67,D
33.99589,44.91877,340.57,0.44,0.46,2025-11-03,1032,N,VIIRS,n,2.0NRT,300.94,21.06,D
